"time","geo_value","geo_type","covid","flu","rsv"
2022-12-24,"East","OH Region",16,1,3
2022-12-24,"Central","OH Region",40,12,8
2022-12-24,"East","OH Region",7,2,2
2022-12-24,"West","OH Region",4,5,6
2022-12-24,"East","OH Region",19,8,6
2022-12-24,"West","OH Region",3,1,2
2022-12-24,"East","OH Region",11,4,0
2022-12-24,"West","OH Region",42,31,31
2022-12-24,"West","OH Region",87,16,18
2022-12-24,"North East","OH Region",13,4,6
2022-12-24,"North West","OH Region",4,0,0
2022-12-24,"East","OH Region",102,33,40
2022-12-24,"Central","OH Region",92,12,17
2022-12-24,"East","OH Region",5,3,10
2022-12-24,"North East","OH Region",8,3,1
2022-12-24,"North East","OH Region",32,18,10
2022-12-24,"West","OH Region",41,8,11
2022-12-24,"North East","OH Region",11,4,2
2022-12-24,"Central","OH Region",31,10,8
2022-12-24,"West","OH Region",27,8,5
2022-12-24,"North West","OH Region",28,4,11
2022-12-24,"North East","OH Region",1,1,0
2022-12-24,"Toronto","OH Region",327,61,58
2022-12-24,"Central","OH Region",21,3,4
2022-12-24,"West","OH Region",31,2,4
2022-12-24,"Central","OH Region",71,9,10
2022-12-31,"Ontario","Province",1282,224,334
2022-12-31,"North East","OH Region",14,7,1
2022-12-31,"West","OH Region",11,3,3
2022-12-31,"West","OH Region",14,3,1
2022-12-31,"West","OH Region",84,29,44
2022-12-31,"East","OH Region",46,4,10
2022-12-31,"East","OH Region",14,3,2
2022-12-31,"West","OH Region",5,3,2
2022-12-31,"West","OH Region",8,1,2
2022-12-31,"East","OH Region",14,2,3
2022-12-31,"Central","OH Region",25,10,6
2022-12-31,"East","OH Region",7,1,2
2022-12-31,"West","OH Region",7,2,5
2022-12-31,"East","OH Region",30,4,8
2022-12-31,"West","OH Region",6,1,4
2022-12-31,"East","OH Region",7,2,1
2022-12-31,"West","OH Region",44,34,33
2022-12-31,"West","OH Region",73,11,16
2022-12-31,"North East","OH Region",11,3,8
2022-12-31,"North West","OH Region",4,0,1
2022-12-31,"East","OH Region",88,21,35
2022-12-31,"Central","OH Region",106,6,14
2022-12-31,"East","OH Region",6,1,16
2022-12-31,"North East","OH Region",7,1,1
2022-12-31,"North East","OH Region",25,6,6
2022-12-31,"West","OH Region",52,5,10
2022-12-31,"North East","OH Region",14,2,2
2022-12-31,"Central","OH Region",30,10,9
2022-12-31,"West","OH Region",34,5,6
2022-12-31,"North West","OH Region",29,2,12
2022-12-31,"North East","OH Region",1,0,0
2022-12-31,"Toronto","OH Region",343,38,55
2022-12-31,"Central","OH Region",20,5,2
2022-12-31,"West","OH Region",56,2,7
2022-12-31,"Central","OH Region",62,9,18
2023-01-07,"Ontario","Province",1485,200,333
2023-01-07,"North East","OH Region",19,4,0
2023-01-07,"West","OH Region",15,3,5
2023-01-07,"West","OH Region",24,1,1
2023-01-07,"West","OH Region",119,29,48
2023-01-07,"East","OH Region",48,3,8
2023-01-07,"East","OH Region",17,1,2
2023-01-07,"West","OH Region",6,2,3
2023-01-07,"West","OH Region",18,2,8
2023-01-07,"East","OH Region",10,2,9
2023-01-07,"Central","OH Region",37,6,6
2023-01-07,"East","OH Region",9,1,3
2023-01-07,"West","OH Region",10,2,4
2023-01-07,"East","OH Region",27,3,8
2023-01-07,"West","OH Region",7,1,2
2023-01-07,"East","OH Region",8,2,2
2023-01-07,"West","OH Region",59,30,30
2023-01-07,"West","OH Region",48,10,13
2023-01-07,"North East","OH Region",15,5,7
2023-01-07,"North West","OH Region",7,1,1
2023-01-07,"East","OH Region",93,23,26
2023-01-07,"Central","OH Region",129,4,17
2023-01-07,"East","OH Region",5,6,17
2023-01-07,"North East","OH Region",19,1,3
2023-01-07,"North East","OH Region",27,2,5
2023-01-07,"West","OH Region",41,5,10
2023-01-07,"North East","OH Region",14,2,2
2023-01-07,"Central","OH Region",32,11,13
2023-01-07,"West","OH Region",42,4,6
2023-01-07,"North West","OH Region",18,1,7
2023-01-07,"North East","OH Region",1,0,0
2023-01-07,"Toronto","OH Region",423,31,54
2023-01-07,"Central","OH Region",20,4,2
2023-01-07,"West","OH Region",59,2,5
2023-01-07,"Central","OH Region",71,10,16
2023-01-14,"Ontario","Province",1479,136,285
2023-01-14,"North East","OH Region",14,4,2
2023-01-14,"West","OH Region",12,2,3
2023-01-14,"West","OH Region",25,0,2
2023-01-14,"West","OH Region",133,24,49
2023-01-14,"East","OH Region",49,2,7
2023-01-14,"East","OH Region",11,1,2
2023-01-14,"West","OH Region",8,1,3
2023-01-14,"West","OH Region",13,1,8
2023-01-14,"East","OH Region",10,1,4
2023-01-14,"Central","OH Region",34,5,7
2023-01-14,"East","OH Region",11,1,3
2023-01-14,"West","OH Region",13,0,4
2023-01-14,"East","OH Region",25,1,8
2023-01-14,"West","OH Region",9,1,1
2023-01-14,"East","OH Region",11,1,1
2023-01-14,"West","OH Region",65,23,23
2023-01-14,"West","OH Region",47,8,5
2023-01-14,"North East","OH Region",13,3,5
2023-01-14,"North West","OH Region",8,1,1
2023-01-14,"East","OH Region",97,15,16
2023-01-14,"Central","OH Region",132,5,17
2023-01-14,"East","OH Region",7,3,7
2023-01-14,"North East","OH Region",17,1,3
2023-01-14,"North East","OH Region",22,3,7
2023-01-14,"West","OH Region",38,2,11
2023-01-14,"North East","OH Region",7,2,4
2023-01-14,"Central","OH Region",38,7,8
2023-01-14,"West","OH Region",57,4,11
2023-01-14,"North West","OH Region",51,1,8
2023-01-14,"North East","OH Region",7,0,0
2023-01-14,"Toronto","OH Region",384,18,46
2023-01-14,"Central","OH Region",20,4,3
2023-01-14,"West","OH Region",42,2,3
2023-01-14,"Central","OH Region",66,4,17
2023-01-21,"Ontario","Province",1265,89,220
2023-01-21,"North East","OH Region",10,1,1
2023-01-21,"West","OH Region",12,1,1
2023-01-21,"West","OH Region",16,1,3
2023-01-21,"West","OH Region",99,20,34
2023-01-21,"East","OH Region",33,1,8
2023-01-21,"East","OH Region",11,2,3
2023-01-21,"West","OH Region",8,1,5
2023-01-21,"West","OH Region",7,1,2
2023-01-21,"East","OH Region",10,0,4
2023-01-21,"Central","OH Region",20,3,3
2023-01-21,"East","OH Region",13,1,3
2023-01-21,"West","OH Region",11,0,1
2023-01-21,"East","OH Region",19,0,6
2023-01-21,"West","OH Region",8,0,1
2023-01-21,"East","OH Region",10,0,1
2023-01-21,"West","OH Region",58,17,14
2023-01-21,"West","OH Region",41,3,9
2023-01-21,"North East","OH Region",7,1,5
2023-01-21,"North West","OH Region",3,0,1
2023-01-21,"East","OH Region",116,12,10
2023-01-21,"Central","OH Region",128,3,12
2023-01-21,"East","OH Region",7,3,5
2023-01-21,"North East","OH Region",7,0,3
2023-01-21,"North East","OH Region",22,2,7
2023-01-21,"West","OH Region",39,1,9
2023-01-21,"North East","OH Region",6,1,4
2023-01-21,"Central","OH Region",45,5,8
2023-01-21,"West","OH Region",37,3,11
2023-01-21,"North West","OH Region",57,0,9
2023-01-21,"North East","OH Region",9,0,1
2023-01-21,"Toronto","OH Region",301,12,32
2023-01-21,"Central","OH Region",17,4,1
2023-01-21,"West","OH Region",42,1,4
2023-01-21,"Central","OH Region",53,1,13
2023-01-28,"Ontario","Province",1181,71,192
2023-01-28,"North East","OH Region",11,0,1
2023-01-28,"West","OH Region",9,1,1
2023-01-28,"West","OH Region",14,1,3
2023-01-28,"West","OH Region",94,20,31
2023-01-28,"East","OH Region",32,1,8
2023-01-28,"East","OH Region",10,3,3
2023-01-28,"West","OH Region",7,0,9
2023-01-28,"West","OH Region",4,1,1
2023-01-28,"East","OH Region",16,0,2
2023-01-28,"Central","OH Region",14,2,1
2023-01-28,"East","OH Region",11,0,2
2023-01-28,"West","OH Region",11,1,2
2023-01-28,"East","OH Region",21,0,5
2023-01-28,"West","OH Region",8,0,1
2023-01-28,"East","OH Region",9,0,2
2023-01-28,"West","OH Region",58,10,11
2023-01-28,"West","OH Region",42,2,9
2023-01-28,"North East","OH Region",8,1,2
2023-01-28,"North West","OH Region",2,0,2
2023-01-28,"East","OH Region",112,7,10
2023-01-28,"Central","OH Region",112,3,15
2023-01-28,"East","OH Region",11,1,4
2023-01-28,"North East","OH Region",4,0,1
2023-01-28,"North East","OH Region",29,1,5
2023-01-28,"West","OH Region",39,1,8
2023-01-28,"North East","OH Region",8,0,2
2023-01-28,"Central","OH Region",37,4,11
2023-01-28,"West","OH Region",29,2,8
2023-01-28,"North West","OH Region",38,0,7
2023-01-28,"North East","OH Region",6,0,0
2023-01-28,"Toronto","OH Region",277,12,23
2023-01-28,"Central","OH Region",14,2,1
2023-01-28,"West","OH Region",43,1,3
2023-01-28,"Central","OH Region",57,2,11
2023-02-04,"Ontario","Province",1109,58,156
2023-02-04,"North East","OH Region",20,0,0
2023-02-04,"West","OH Region",11,1,4
2023-02-04,"West","OH Region",12,1,1
2023-02-04,"West","OH Region",69,19,28
2023-02-04,"East","OH Region",29,1,6
2023-02-04,"East","OH Region",11,4,1
2023-02-04,"West","OH Region",8,1,8
2023-02-04,"West","OH Region",4,1,2
2023-02-04,"East","OH Region",15,1,0
2023-02-04,"Central","OH Region",10,2,1
2023-02-04,"East","OH Region",10,0,1
2023-02-04,"West","OH Region",17,2,2
2023-02-04,"East","OH Region",23,0,4
2023-02-04,"West","OH Region",5,0,1
2023-02-04,"East","OH Region",7,1,1
2023-02-04,"West","OH Region",47,8,7
2023-02-04,"West","OH Region",54,1,6
2023-02-04,"North East","OH Region",10,0,4
2023-02-04,"North West","OH Region",4,0,2
2023-02-04,"East","OH Region",87,4,12
2023-02-04,"Central","OH Region",102,1,15
2023-02-04,"East","OH Region",17,1,3
2023-02-04,"North East","OH Region",3,0,1
2023-02-04,"North East","OH Region",34,1,3
2023-02-04,"West","OH Region",29,0,4
2023-02-04,"North East","OH Region",9,0,1
2023-02-04,"Central","OH Region",43,3,7
2023-02-04,"West","OH Region",35,1,3
2023-02-04,"North West","OH Region",30,0,4
2023-02-04,"North East","OH Region",1,0,0
2023-02-04,"Toronto","OH Region",256,12,25
2023-02-04,"Central","OH Region",12,1,1
2023-02-04,"West","OH Region",31,1,2
2023-02-04,"Central","OH Region",70,2,7
2023-02-11,"Ontario","Province",1038,52,119
2023-02-11,"North East","OH Region",20,2,0
2023-02-11,"West","OH Region",12,1,3
2023-02-11,"West","OH Region",5,0,1
2023-02-11,"West","OH Region",58,20,26
2023-02-11,"East","OH Region",34,1,2
2023-02-11,"East","OH Region",16,3,1
2023-02-11,"West","OH Region",11,1,3
2023-02-11,"West","OH Region",4,1,1
2023-02-11,"East","OH Region",12,0,0
2023-02-11,"Central","OH Region",15,1,1
2023-02-11,"East","OH Region",12,0,1
2023-02-11,"West","OH Region",7,1,1
2023-02-11,"East","OH Region",27,0,2
2023-02-11,"West","OH Region",9,1,1
2023-02-11,"East","OH Region",11,0,1
2023-02-11,"West","OH Region",47,7,8
2023-02-11,"West","OH Region",45,2,7
2023-02-11,"North East","OH Region",12,0,3
2023-02-11,"North West","OH Region",3,0,0
2023-02-11,"East","OH Region",79,3,8
2023-02-11,"Central","OH Region",109,1,8
2023-02-11,"East","OH Region",13,1,3
2023-02-11,"North East","OH Region",2,0,2
2023-02-11,"North East","OH Region",39,1,4
2023-02-11,"West","OH Region",30,1,2
2023-02-11,"North East","OH Region",9,0,2
2023-02-11,"Central","OH Region",49,2,5
2023-02-11,"West","OH Region",24,2,3
2023-02-11,"North West","OH Region",22,0,5
2023-02-11,"North East","OH Region",2,0,0
2023-02-11,"Toronto","OH Region",220,7,23
2023-02-11,"Central","OH Region",13,2,1
2023-02-11,"West","OH Region",30,0,1
2023-02-11,"Central","OH Region",49,2,3
2023-02-18,"Ontario","Province",1005,42,99
2023-02-18,"North East","OH Region",10,1,3
2023-02-18,"West","OH Region",16,0,1
2023-02-18,"West","OH Region",6,0,0
2023-02-18,"West","OH Region",68,15,26
2023-02-18,"East","OH Region",34,1,3
2023-02-18,"East","OH Region",11,4,2
2023-02-18,"West","OH Region",7,0,2
2023-02-18,"West","OH Region",5,1,1
2023-02-18,"East","OH Region",17,0,1
2023-02-18,"Central","OH Region",14,2,1
2023-02-18,"East","OH Region",16,0,1
2023-02-18,"West","OH Region",5,0,3
2023-02-18,"East","OH Region",27,0,3
2023-02-18,"West","OH Region",18,1,0
2023-02-18,"East","OH Region",6,1,1
2023-02-18,"West","OH Region",46,7,8
2023-02-18,"West","OH Region",29,1,5
2023-02-18,"North East","OH Region",21,1,1
2023-02-18,"North West","OH Region",4,0,0
2023-02-18,"East","OH Region",70,3,6
2023-02-18,"Central","OH Region",108,1,3
2023-02-18,"East","OH Region",15,1,4
2023-02-18,"North East","OH Region",1,0,2
2023-02-18,"North East","OH Region",44,0,1
2023-02-18,"West","OH Region",30,1,2
2023-02-18,"North East","OH Region",10,0,0
2023-02-18,"Central","OH Region",46,1,2
2023-02-18,"West","OH Region",26,1,2
2023-02-18,"North West","OH Region",18,0,3
2023-02-18,"North East","OH Region",4,0,1
2023-02-18,"Toronto","OH Region",190,3,19
2023-02-18,"Central","OH Region",18,1,0
2023-02-18,"West","OH Region",33,0,1
2023-02-18,"Central","OH Region",48,4,3
2023-02-25,"Ontario","Province",992,36,79
2023-02-25,"North East","OH Region",6,0,2
2023-02-25,"West","OH Region",19,0,1
2023-02-25,"West","OH Region",12,0,1
2023-02-25,"West","OH Region",80,14,18
2023-02-25,"East","OH Region",26,0,3
2023-02-25,"East","OH Region",17,3,2
2023-02-25,"West","OH Region",4,0,0
2023-02-25,"West","OH Region",5,1,1
2023-02-25,"East","OH Region",27,0,1
2023-02-25,"Central","OH Region",16,1,1
2023-02-25,"East","OH Region",17,0,1
2023-02-25,"West","OH Region",6,0,1
2023-02-25,"East","OH Region",20,0,2
2023-02-25,"West","OH Region",13,0,0
2023-02-25,"East","OH Region",8,1,0
2023-02-25,"West","OH Region",46,6,6
2023-02-25,"West","OH Region",25,0,5
2023-02-25,"North East","OH Region",20,0,1
2023-02-25,"North West","OH Region",4,0,0
2023-02-25,"East","OH Region",89,2,5
2023-02-25,"Central","OH Region",86,3,6
2023-02-25,"East","OH Region",17,1,3
2023-02-25,"North East","OH Region",2,0,1
2023-02-25,"North East","OH Region",55,1,1
2023-02-25,"West","OH Region",24,1,2
2023-02-25,"North East","OH Region",7,1,1
2023-02-25,"Central","OH Region",39,1,3
2023-02-25,"West","OH Region",34,0,2
2023-02-25,"North West","OH Region",17,0,1
2023-02-25,"North East","OH Region",2,0,0
2023-02-25,"Toronto","OH Region",174,4,15
2023-02-25,"Central","OH Region",15,1,0
2023-02-25,"West","OH Region",34,0,1
2023-02-25,"Central","OH Region",42,2,3
2023-03-04,"Ontario","Province",1008,45,82
2023-03-04,"North East","OH Region",13,0,4
2023-03-04,"West","OH Region",10,0,1
2023-03-04,"West","OH Region",13,0,0
2023-03-04,"West","OH Region",90,12,15
2023-03-04,"East","OH Region",38,1,3
2023-03-04,"East","OH Region",16,2,2
2023-03-04,"West","OH Region",9,0,1
2023-03-04,"West","OH Region",8,1,1
2023-03-04,"East","OH Region",26,0,1
2023-03-04,"Central","OH Region",17,3,1
2023-03-04,"East","OH Region",20,0,1
2023-03-04,"West","OH Region",10,0,1
2023-03-04,"East","OH Region",22,1,1
2023-03-04,"West","OH Region",3,0,0
2023-03-04,"East","OH Region",9,1,0
2023-03-04,"West","OH Region",43,10,11
2023-03-04,"West","OH Region",28,0,5
2023-03-04,"North East","OH Region",13,0,2
2023-03-04,"North West","OH Region",6,0,0
2023-03-04,"East","OH Region",81,3,7
2023-03-04,"Central","OH Region",71,1,3
2023-03-04,"East","OH Region",16,1,1
2023-03-04,"North East","OH Region",3,0,1
2023-03-04,"North East","OH Region",54,0,3
2023-03-04,"West","OH Region",25,1,1
2023-03-04,"North East","OH Region",5,0,1
2023-03-04,"Central","OH Region",31,1,1
2023-03-04,"West","OH Region",35,1,2
2023-03-04,"North West","OH Region",16,5,3
2023-03-04,"North East","OH Region",1,0,0
2023-03-04,"Toronto","OH Region",188,7,14
2023-03-04,"Central","OH Region",13,1,0
2023-03-04,"West","OH Region",50,0,1
2023-03-04,"Central","OH Region",39,1,5
2023-03-11,"Ontario","Province",928,47,77
2023-03-11,"North East","OH Region",9,0,2
2023-03-11,"West","OH Region",3,1,0
2023-03-11,"West","OH Region",10,0,0
2023-03-11,"West","OH Region",92,13,18
2023-03-11,"East","OH Region",36,0,0
2023-03-11,"East","OH Region",15,2,3
2023-03-11,"West","OH Region",10,0,1
2023-03-11,"West","OH Region",7,0,1
