"time","geo_value","geo_type","covid","flu","rsv"
2019-08-31,"Ontario","Province",NA,NA,NA
2019-08-31,"North East","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"Central","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"North East","OH Region",NA,NA,NA
2019-08-31,"North West","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"Central","OH Region",NA,NA,NA
2019-08-31,"East","OH Region",NA,NA,NA
2019-08-31,"North East","OH Region",NA,NA,NA
2019-08-31,"North East","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"North East","OH Region",NA,NA,NA
2019-08-31,"Central","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"North West","OH Region",NA,NA,NA
2019-08-31,"North East","OH Region",NA,NA,NA
2019-08-31,"Toronto","OH Region",NA,NA,NA
2019-08-31,"Central","OH Region",NA,NA,NA
2019-08-31,"West","OH Region",NA,NA,NA
2019-08-31,"Central","OH Region",NA,NA,NA
2019-09-07,"Ontario","Province",NA,NA,NA
2019-09-07,"North East","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"Central","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"North East","OH Region",NA,NA,NA
2019-09-07,"North West","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"Central","OH Region",NA,NA,NA
2019-09-07,"East","OH Region",NA,NA,NA
2019-09-07,"North East","OH Region",NA,NA,NA
2019-09-07,"North East","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"North East","OH Region",NA,NA,NA
2019-09-07,"Central","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"North West","OH Region",NA,NA,NA
2019-09-07,"North East","OH Region",NA,NA,NA
2019-09-07,"Toronto","OH Region",NA,NA,NA
2019-09-07,"Central","OH Region",NA,NA,NA
2019-09-07,"West","OH Region",NA,NA,NA
2019-09-07,"Central","OH Region",NA,NA,NA
2019-09-14,"Ontario","Province",NA,NA,NA
2019-09-14,"North East","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"Central","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"North East","OH Region",NA,NA,NA
2019-09-14,"North West","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"Central","OH Region",NA,NA,NA
2019-09-14,"East","OH Region",NA,NA,NA
2019-09-14,"North East","OH Region",NA,NA,NA
2019-09-14,"North East","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"North East","OH Region",NA,NA,NA
2019-09-14,"Central","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"North West","OH Region",NA,NA,NA
2019-09-14,"North East","OH Region",NA,NA,NA
2019-09-14,"Toronto","OH Region",NA,NA,NA
2019-09-14,"Central","OH Region",NA,NA,NA
2019-09-14,"West","OH Region",NA,NA,NA
2019-09-14,"Central","OH Region",NA,NA,NA
2019-09-21,"Ontario","Province",NA,NA,NA
2019-09-21,"North East","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"Central","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"North East","OH Region",NA,NA,NA
2019-09-21,"North West","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"Central","OH Region",NA,NA,NA
2019-09-21,"East","OH Region",NA,NA,NA
2019-09-21,"North East","OH Region",NA,NA,NA
2019-09-21,"North East","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"North East","OH Region",NA,NA,NA
2019-09-21,"Central","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"North West","OH Region",NA,NA,NA
2019-09-21,"North East","OH Region",NA,NA,NA
2019-09-21,"Toronto","OH Region",NA,NA,NA
2019-09-21,"Central","OH Region",NA,NA,NA
2019-09-21,"West","OH Region",NA,NA,NA
2019-09-21,"Central","OH Region",NA,NA,NA
2019-09-28,"Ontario","Province",NA,NA,NA
2019-09-28,"North East","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"Central","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"North East","OH Region",NA,NA,NA
2019-09-28,"North West","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"Central","OH Region",NA,NA,NA
2019-09-28,"East","OH Region",NA,NA,NA
2019-09-28,"North East","OH Region",NA,NA,NA
2019-09-28,"North East","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"North East","OH Region",NA,NA,NA
2019-09-28,"Central","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"North West","OH Region",NA,NA,NA
2019-09-28,"North East","OH Region",NA,NA,NA
2019-09-28,"Toronto","OH Region",NA,NA,NA
2019-09-28,"Central","OH Region",NA,NA,NA
2019-09-28,"West","OH Region",NA,NA,NA
2019-09-28,"Central","OH Region",NA,NA,NA
2019-10-05,"Ontario","Province",NA,NA,NA
2019-10-05,"North East","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"Central","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"North East","OH Region",NA,NA,NA
2019-10-05,"North West","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"Central","OH Region",NA,NA,NA
2019-10-05,"East","OH Region",NA,NA,NA
2019-10-05,"North East","OH Region",NA,NA,NA
2019-10-05,"North East","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"North East","OH Region",NA,NA,NA
2019-10-05,"Central","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"North West","OH Region",NA,NA,NA
2019-10-05,"North East","OH Region",NA,NA,NA
2019-10-05,"Toronto","OH Region",NA,NA,NA
2019-10-05,"Central","OH Region",NA,NA,NA
2019-10-05,"West","OH Region",NA,NA,NA
2019-10-05,"Central","OH Region",NA,NA,NA
2019-10-12,"Ontario","Province",NA,NA,NA
2019-10-12,"North East","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"Central","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"North East","OH Region",NA,NA,NA
2019-10-12,"North West","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"Central","OH Region",NA,NA,NA
2019-10-12,"East","OH Region",NA,NA,NA
2019-10-12,"North East","OH Region",NA,NA,NA
2019-10-12,"North East","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"North East","OH Region",NA,NA,NA
2019-10-12,"Central","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"North West","OH Region",NA,NA,NA
2019-10-12,"North East","OH Region",NA,NA,NA
2019-10-12,"Toronto","OH Region",NA,NA,NA
2019-10-12,"Central","OH Region",NA,NA,NA
2019-10-12,"West","OH Region",NA,NA,NA
2019-10-12,"Central","OH Region",NA,NA,NA
2019-10-19,"Ontario","Province",NA,NA,NA
2019-10-19,"North East","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"East","OH Region",NA,NA,NA
2019-10-19,"East","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"East","OH Region",NA,NA,NA
2019-10-19,"Central","OH Region",NA,NA,NA
2019-10-19,"East","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"East","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"East","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
2019-10-19,"West","OH Region",NA,NA,NA
